id_station;adresse;cp;fermeture;latitude;longitude;marque;nom;ouverture;pop;saufjour;services;ville
45140001;;45140;;47.90503;1.86693;Auchan;AUCHAN SAINT-JEAN DE LA RUELLE;;R;;;
14780001;;14780;;;;;;;R;;;
37170006;;37170;;;;;;;R;;;
62500002;;62500;;50.74444;2.26025;Total Access;RELAIS TOTAL access  ST OMER MADELEINES;;R;;;
13127010;;13127;;;;;;;R;;;
84310003;;84310;;43.94066;4.89707;Indépendant sans enseigne;SARL GARAGE DOULMET;;R;;;
49140003;;49140;;47.56875;-0.42049;Carrefour Contact;CARREFOUR CONTACT SOUCELLES;;R;;;
92150002;;92150;;48.86572;2.2199;Total;TOTAL SURESNES;;R;;;
65400005;;65400;;;;;;;R;;;
62730002;;62730;;50.94564;1.95162;Carrefour Market;Carrefour Market;;R;;;
21430001;;21430;;;;;;;R;;;
63160002;;63160;;45.72408;3.33296;Intermarché;INTERMARCHE BILLON;;R;;;
74300005;;74300;;;;;;;R;;;
91490001;;91490;;;;;;;R;;;
42390001;;42390;;45.47595;4.34445;Auchan;AUCHAN VILLARS;;R;;;
91190005;;91190;;48.68494;2.12122;BP;BP GIF SUR YVETTE CHEVRY 2;;R;;;
32500002;;32500;;43.84437;0.66175;Total;SARL FLEURANCE;;R;;;
71670001;;71670;;46.80482;4.47354;Leclerc;LE-BREUIL-DIS;;R;;;
65800002;;65800;;43.27805;0.11616;Leclerc;SOVENDEX;;R;;;
89520002;;89520;;47.61931;3.19083;Total;SARL MASSOT FRERES;;R;;;
94230001;;75013;;;;;;;R;;;
26000009;;26000;;;;;;;R;;;
6600004;;06600;;;;;;;R;;;
76740001;;76740;;;;;;;R;;;
2360001;;02360;;49.70949;4.12856;Intermarché Contact;INTERMARCHE CONTACT;;R;;;
92150001;;92150;;;;;;;R;;;
76000003;;76000;;49.44394;1.07626;Total;RELAIS MONT RIBOUDET;;R;;;
38790001;;38550;;;;;;;R;;;
59350002;;59350;;50.65771;3.05192;Avia;ST ANDRE sarl PETAF;;R;;;
79800007;;79800;;;;;;;R;;;
83400007;;83400;;43.12363;6.14752;Intermarché;STATION  INTERMARCHE;;R;;;
65000006;;65000;;;;;;;R;;;
95150003;;95150;;;;;;;R;;;
85210003;;85210;;46.57364;-1.11112;Esso;ESSO VENDEE EST;;A;;;
10260001;;10260;;48.15044;4.26178;Total;SARL DOSIERES AUTO SPORT;;R;;;
84150001;;84150;;44.11569;4.89531;Intermarché;INTERMARCHE JONQUIERES;;R;;;
48200001;;48200;;44.79691;3.27819;Total;SARL HERMET;;R;;;
42500008;;42500;;;;;;;R;;;
3160001;;03160;;46.58333;3.06336;Carrefour Market;Carrefour Market;;R;;;
3000004;;03000;;46.60381;3.30415;Total;Dubois-Dallois Station TOTAL;;R;;;
95310003;;95310;;49.05658;2.12357;Leclerc;LECLERC SAINT-OUEN-L'AUMONE;;R;;;
69600002;;69600;;45.72135;4.7954;Intermarché;INTERMARCHE OULLINS;;R;;;
95100011;;95100;;48.94267;2.25258;Esso Express;ESSO PONT D'ARGENTEUIL;;R;;;
13700006;;13700;;43.41954;5.22369;Indépendant sans enseigne;SARL SOCARMEC;;R;;;
33127001;;33127;;;;;;;R;;;
42380004;;42380;;45.43196;4.06303;Indépendant sans enseigne;MICHALON DEPOT PETROLIER;;R;;;
44840002;;44840;;;;;;;A;;;
3100009;;03100;;46.32768;2.6086;ENI FRANCE;ENI FRANCE  RELAIS SAINT JEAN;;R;;;
62380002;;62380;;50.70917;2.11618;Système U;SUPER U;;R;;;
23700001;;23700;;46.02748;2.49656;Intermarché;INTERMARCHE AUZANCES;;R;;;
83130001;;83130;;43.1487;6.03715;Total;RELAIS LA CHABERTE;;A;;;
64300001;;64300;;;;;;;R;;;
82000014;;82000;;44.00695;1.34285;Indépendant sans enseigne;AUTO SERVICE PARADIS;;R;;;
33920002;;33920;;45.18815;-0.49091;Esso;ESSO SAUGON;;A;;;
21120005;;21120;;47.52992;5.1154;Intermarché;SAS SOFRALDI;;R;;;
71200009;;71200;;;;;;;R;;;
62720001;;62720;;;;;;;R;;;
24490002;;24490;;45.14619;0.00532;Intermarché;INTERMARCHE LA ROCHE CHALAIS;;R;;;
76220006;;76220;;;;;;;R;;;
41350005;;41350;;;;;;;R;;;
20270001;;20270;;42.11477;9.51367;VITO;STATION SERVICE;;R;;;
77450002;;77450;;;;;;;R;;;
50110001;;50110;;49.63511;-1.6007;Total;FRANCIS PNEUS;;R;;;
25150002;;25150;;47.39111;6.76986;Intermarché;INTERMARCHE PONT DE ROIDE;;R;;;
49240002;;49240;;47.51732;-0.608073;Auchan;AUCHAN AVRILLE;;R;;;
28260003;;28260;;48.85967;1.42303;Carrefour Market;Carrefour Market;;R;;;
38307001;;38300;;45.59346;5.27036;Total;GIRARD SAS;;R;;;
21490001;;21490;;47.42151;5.1704;Leclerc;SODIPLEC DIJON;;A;;;
95000008;;95280;;49.01183;2.03861;BP;BP JOUY LE MOUTIER LES BOURSEAUX;;R;;;
5160001;;05160;;44.52522;6.40775;Système U;SUPER U;;R;;;
95100023;;95100;;48.94943;2.24047;Elf;ELF FOSSES AUX LOUPS;;R;;;
49480004;;49480;;;;BP;BP A11 AIRE DES PORTES D'ANGERS SUD;;A;;;
27310002;;27310;;;;;;;A;;;
38340004;;38340;;;;;;;A;;;
56170002;;56170;;47.49332;-3.1225;Elan;MARQUER AUTOMOBILES;;R;;;
78120013;;78120;;;;;;;R;;;
62164001;;62164;;50.80886;1.61161;Indépendant sans enseigne;GARAGE DUPUIS DEBERDT ATELIER OPEL;;R;;;
32700001;;32700;;43.91662;0.62816;Elan;ALVEA;;R;;;
33700008;;33700;;44.88728;-0.5735;Total Access;RELAIS AQUITAINE;;R;;;
62000007;;62000;;50.29414;2.78302;Indépendant sans enseigne;AUTOVALE BLEU;;R;;;
21000023;;21000;;47.32088;5.0095;Intermarché;SAS TOLIMA;;R;;;
74540001;;74540;;45.81888;6.004;Total;SARL PROVENT;;R;;;
92000015;;92000;;48.88777;2.18782;BP;BP NANTERRE LENINE;;R;;;
62223001;;62223;;50.30394;2.78909;Leclerc;NICOLADIS;;R;;;
34500003;;34500;;;;;;;R;;;
11290002;;11290;;43.22144;2.20197;Indépendant sans enseigne;ROMPETROL Arzens Nord;;A;;;
73230001;;73230;;45.57364;5.9532;Avia;AVIA ST ALBAN LEYSSE;;R;;;
4200006;;04200;;44.13503;5.96297;Avia;Aire aubignosc;;A;;;
93380002;;93380;;;;;;;R;;;
13013008;;13013;;43.34024;5.42064;Casino;CASINO SUPERMARCHE;;R;;;
13006005;;13006;;;;;;;R;;;
73420002;;73420;;45.64736;5.89392;Intermarché;INTERMARCHE VIVIERS DU LAC;;R;;;
78190005;;78190;;;;;;;R;;;
33240006;;33240;;;;;;;R;;;
29833001;;29270;;48.27996;-3.56533;Leclerc;CARHAIX  DISTRIBUTION;;R;;;
33600011;;33600;;;;;;;R;;;
31130007;;31130;;43.58834;1.57824;Système U;SUPER U FLOURENS;;R;;;
83980001;;83980;;43.13633;6.35903;Carrefour Market;Carrefour Market;;R;;;
94100005;;94100;;48.80204;2.48695;Carrefour Market;Carrefour Market;;R;;;
33150003;;33150;;44.85565;-0.51615;Esso Express;ESSO EXPRESS CENON CASSAGNE;;R;;;
19400005;;19400;;45.09059;1.94051;Indépendant sans enseigne;Garage CONSTANT;;R;;;
13013004;;13013;;43.33823;5.42067;Total;RELAIS LOUBIERE;;R;;;
59309001;;59300;;;;;;;R;;;
50250003;;50250;;49.29655;-1.54404;Total;AP AUTO;;R;;;
77460003;;77460;;;;;;;R;;;
89420002;;89420;;47.54392;4.06995;BP;BP GUILLON CUSSY LES FORGES RN6;;R;;;
78410004;;78410;;;;;;;R;;;
76100002;;76100;;;;;;;R;;;
96600001;;94600;;48.75637;2.41048;BP;Bp sarl nguyen;;R;;;
67500002;;67500;;48.81537;7.77242;Supermarché Match;SUPERMARCHES MATCH  HAGUENAU;;R;;;
59940001;;59940;;50.64249;2.70497;Carrefour Market;Carrefour Market;;R;;;
91300003;;91300;;;;;;;R;;;
13012009;;13012;;;;;;;R;;;
37230002;;37230;;47.39152;0.634203;Elan;Monsieur Derré Fernand Station élan;;R;;;
14330001;;14330;;49.24804;-0.87766;Système U;super u;;R;;;
31800002;;31800;;43.11281;0.789154;Total;COMINGES AUTO SARL;;R;;;
73300003;;73300;;;;;;;R;;;
1390004;;01390;;45.89681;4.92948;Agip;AGIP AIRE DE MIONNAY OUEST GALMIER A46 SENS PARIS-MARSEILLE;;A;;;
33350004;;33350;;;;;;;R;;;
59650012;;59650;;;;;;;R;;;
40210003;;40210;;;;;;;R;;;
83600012;;83600;;43.43131;6.75459;Casino;CASINO SUPERMARCHE;;R;;;
83600020;;83600;;;;;;;R;;;
62820001;;62820;;50.48608;2.99714;Total Access;RELAIS LIBERCOURT;;R;;;
63500007;;63500;;;;;;;R;;;
34460001;;34460;;43.44814;3.05598;Dyneff;STATION DYNEFF;;R;;;
40990002;;40990;;43.73177;-1.04469;Leclerc;SAS ADOUR DISTRIBUTION;;R;;;
78130006;;78130;;;;;;;R;;;
35170002;;35170;;48.02528;-1.74034;Système U;SUPER U BRUZ;;R;;;
91300020;;91300;;;;;;;R;;;
38000013;;38000;;45.18913;5.72205;BP;BP GRENOBLE CHAMROUSSE 8 à Huit;;R;;;
33000017;;33000;;44.83702;-0.59892;Total;RELAIS TOTAL;;R;;;
94651002;;94320;;48.75991;2.39914;BP;BP THIAIS SUD SPEEDY;;R;;;
31400009;;31400;;43.57521;1.45598;Avia;STATION AVIA  TARDA;;R;;;
44118003;;44118;;47.09048;-1.61115;Carrefour Contact;CARREFOUR Contact;;R;;;
93210003;;93210;;;;;;;R;;;
17100009;;17100;;45.74749;-0.639631;Total;TOTAL;;R;;;
55210001;;55210;;48.97967;5.71305;Total;GARAGE EVE;;R;;;
59100012;;59100;;;;;;;R;;;
87120002;;87120;;45.73811;1.73414;Casino;CASINO SUPERMARCHE;;R;;;
13012017;;13012;;;;;;;R;;;
25300001;;25300;;46.90902;6.338;Géant;GEANT CASINO;;R;;;
76280003;;76280;;49.64301;0.26903;Intermarché;INTERMARCHE CRIQUETOT L'ESNEVAL;;R;;;
33000010;;33200;;44.84075;-0.6263;Intermarché;INTERMARCHE CAUDERAN;;R;;;
48140001;;48140;;44.8566;3.33261;Carrefour Express;CARREFOUR EXPRESS LE MALZIEU VILLE;;R;;;
14130007;;14130;;;;;;;R;;;
13790001;;13790;;43.46889;5.62984;Carrefour;AIRE DE L'ARC;;A;;;
2400004;;02400;;49.03714;3.39026;Leclerc;E.LECLERC - CASTELDIS;;R;;;
22530001;;22530;;48.19826;-2.98679;Ecomarché;ECOMARCHE MURE DE BRETAGNE;;R;;;
88140001;;88140;;48.18776;5.89355;Total;RELAIS DU VAIR;;R;;;
3200001;;03200;;46.13688;3.41566;Total;Relais Total des Ailes;;R;;;
56450005;;56450;;;;;;;R;;;
78140006;;78140;;48.78431;2.21912;Esso;ESSO VELIZY II;;R;;;
91270003;;91270;;48.70007;2.41992;BP;BP VIGNEUX;;R;;;
59300007;;59300;;;;;;;R;;;
67000018;;67000;;48.58697;7.7617;Indépendant sans enseigne;Station test;;R;;;
17000007;;17000;;46.17075;-1.20379;Avia;PICOTY SA LA PALLICE;;R;;;
57280002;;57280;;;;;;;R;;;
56000007;;56000;;;;;;;R;;;
79800001;;79800;;46.45395;-0.012383;Total;RELAIS DU POITOU;;A;;;
78194001;;78190;;48.76907;1.99776;Total;ETS TRUJAS Concessionaire PEUGEOT;;R;;;
13009008;;13009;;;;;;;R;;;
57640001;;57640;;49.20246;6.29897;Indépendant sans enseigne;PROXI ALLARD;;R;;;
59880002;;59880;;50.36986;3.54519;Elan;GARAGE VILETTE;;R;;;
59970001;;59970;;;;;;;R;;;
51000006;;51000;;48.9628;4.36683;Esso Express;ESSO VALMY;;R;;;
84000008;;84000;;43.95059;4.82514;Esso Express;ESSO CROISIERE;;R;;;
19140001;;19140;;45.43473;1.56481;Système U;SUPER U;;R;;;
59161001;;59161;;50.18476;3.25442;Auchan;AUCHAN CAMBRAI;;R;;;
94400003;;94400;;48.78161;2.39454;Esso Express;ESSO ROUGET DE L'ISLE;;R;;;
61320001;;61320;;;;;;;R;;;
38330002;;38330;;45.23987;5.81401;Esso Express;ESSO BIVIERS;;R;;;
67270003;;67270;;48.75513;7.57615;Intermarché;INTERMARCHE HOCHFELDEN;;R;;;
76370006;;76370;;49.91441;1.09393;Intermarché;SAS THIMONT;;R;;;
21310001;;21310;;;;;;;R;;;
95130001;;95130;;48.98563;2.23792;Esso Express;ESSO FRANCONVILLE;;R;;;
72380001;;72380;;48.14548;0.169946;Système U;Super U STE JAMME SUR SARTHE;;R;;;
18027002;;18000;;;;;;;R;;;
63200003;;63200;;45.88702;3.12608;Carrefour Market;Carrefour Market;;R;;;
83550001;;83550;;43.41424;6.45226;Agip;AGIP VIDAUBAN A8 AIX VERS NICE;;A;;;
25000014;;25000;;;;;;;R;;;
75019002;;75019;;48.88384;2.38977;Total;RELAIS PARIS MANIN;;R;;;
38260002;;38260;;45.38687;5.36902;Total;SARL  TRAPIER FRERES;;R;;;
35190004;;35190;;48.3224;-1.82962;Avia;GARAGE COLLET-TOSTIVINT STATION AVIA;;R;;;
37800002;;37800;;47.16719;0.6305;Total;RELAIS STE MAURE;;A;;;
12200006;;12200;;44.34897;2.03189;Elan;Station du rouergue;;R;;;
35440001;;35440;;;;;;;R;;;
74200004;;74200;;;;;;;R;;;
57600008;;57600;;49.19549;6.9309;Intermarché;INTERMARCHE FORBACH;;R;;;
77100010;;77100;;48.95674;2.90382;Total;TOTAL  METIN;;R;;;
67640003;;67640;;48.48766;7.67459;Avia;BSR SARL;;R;;;
51100032;;51100;;49.22813;4.03775;Total Access;SARL OLEJNIK RELAIS DES  CHATILLONS;;R;;;
79460001;;79460;;46.31641;-0.55699;Système U;Super U MAGNE;;R;;;
40190001;;40190;;;;;;;R;;;
68360001;;68360;;;;;;;R;;;
84000007;;84000;;43.94292;4.81153;Avia;SARL BRELY;;R;;;
32230001;;32230;;;;;;;R;;;
83000010;;83000;;;;;;;R;;;
78190003;;78190;;;;;;;R;;;
25000016;;25000;;47.23686;5.98434;Indépendant sans enseigne;Maison du Pneu Mariotte Siligom;;R;;;
84430001;;84430;;;;;;;R;;;
59500005;;62410;;50.49715;2.86692;Carrefour Market;Carrefour Market;;R;;;
38520003;;38520;;45.09753;6.00986;Avia;Garage Bonnenfant;;R;;;
34500011;;34500;;;;;;;R;;;
43600003;;43600;;45.25138;4.21498;Intermarché;SAS SAINSY;;R;;;
95190003;;95190;;49.02173;2.45565;Carrefour;Carrefour Goussainville;;R;;;
45160002;;45160;;;;;;;R;;;
58660001;;58660;;47.01133;3.17801;Leclerc;NEVERS DISTRIBUTION;;R;;;
31200014;;31200;;;;;;;R;;;
71100013;;71100;;;;;;;R;;;
88000002;;88000;;48.18517;6.47047;Simply Market;SIMPLY MARKET;;R;;;
44200001;;44200;;;;;;;R;;;
91100011;;91100;;;;Indépendant sans enseigne;Stan's;;R;;;
1430004;;01430;;46.12757;5.53836;Indépendant sans enseigne;GARAGE  MURET;;R;;;
6281001;;06200;;43.67321;7.22606;Total;RELAIS AEROPORT;;R;;;
68200001;;68200;;47.77672;7.33581;Auchan;AUCHAN;;R;;;
67270002;;67270;;48.75758;7.57295;Leclerc;E.LECLERC EXPRESS;;R;;;
85290008;;85290;;45.94172;0.47954;Indépendant sans enseigne;Sas laurendis supermarche G20;;R;;;
75018005;;75018;;48.89922;2.32977;Esso Express;ESSO BICHAT;;R;;;
14110002;;14110;;48.85691;-0.55724;Intermarché;INTERMARCHE CONDE/NOIREAU;;R;;;
34410004;;34410;;;;;;;R;;;
68290002;;68290;;47.77431;6.99867;Leclerc;E. Leclerc Express;;R;;;
12150006;;12150;;;;;;;A;;;
33510004;;33510;;;;;;;R;;;
34400015;;34400;;;;;;;R;;;
43410001;;43410;;45.3852;3.26977;Total;RELAIS DES 2 VALS;;R;;;
25440001;;25440;;47.1021;5.88559;Intermarché;INTERMARCHE PIPOLUX;;R;;;
13012018;;13012;;43.30427;5.41168;BP;BP MARSEILLE ST BARNABE 8 à Huit;;R;;;
83390005;;83390;;43.22002;6.14628;Simply Market;Simply market;;R;;;
86800005;;86800;;;;;;;R;;;
50200008;;50200;;;;;;;R;;;
72400004;;72400;;;;;;;A;;;
80420004;;80420;;50.0106;2.09755;Intermarché;INTERMARCHE FLIXECOURT;;R;;;
65800001;;65800;;;;;;;R;;;
80200003;;80200;;49.91785;2.93356;Total;Relais de la Chapelette;;R;;;
35170001;;35170;;48.02932;-1.75937;Intermarché;INTERMARCHE BRUZ;;R;;;
40180002;;40180;;43.67984;-1.09272;Elan;DUSSIN PHILIPPE;;R;;;
62330002;;62330;;50.61198;2.49262;Intermarché;INTERMARCHE GUARBECQUE;;R;;;
8700002;;08700;;49.81889;4.74094;Oil France;I.S. INDUSTRIES SERVICES;;R;;;
14100006;;14100;;49.17093;0.21701;Système U;SUPER U;;R;;;
91210004;;91210;;48.68362;2.43263;Système U;SUPER U;;R;;;
77124002;;77124;;;;;;;R;;;
28260001;;28260;;;;;;;R;;;
91100006;;91100;;48.59307;2.44276;Total;RELAIS LES LISSES;;A;;;
24000011;;24000;;;;;;;R;;;
34300001;;34300;;43.29946;3.47518;Système U;HYPER U;;R;;;
37520002;;37520;;47.38597;0.6582;Système U;Super U LA RICHE;;R;;;
26600008;;26600;;45.06821;4.84769;Netto;NETTO;;R;;;
74960005;;74960;;45.89232;6.09183;Leclerc;LECLERC SODICRAN;;R;;;
88250001;;88250;;47.99961;6.86848;Total;SA GARAGE BERTRAND;;R;;;
47500005;;47500;;44.49171;0.96936;Intermarché;INTERMARCHE FUMEL;;R;;;
6230002;;06230;;43.70612;7.30114;Esso Express;ESSO CORNE D'OR;;R;;;
22960001;;22960;;48.44554;-2.7513;Carrefour Market;Carrefour Market  Plédran;;R;;;
30700007;;30700;;;;;;;R;;;
91460010;;91460;;48.64751;2.1938;BP;BP MARCOUSSIS BEAUVERT;;A;;;
74210001;;74210;;45.74929;6.28949;Carrefour Market;Carrefour Market;;R;;;
68110005;;68110;;47.77904;7.34816;Agip;AGIP ILLZACH;;R;;;
57740007;;57740;;;;;;;R;;;
44640002;;44640;;47.19766;-1.75791;Intermarché;INTERMARCHE LE PELLERIN;;R;;;
20218007;;20218;;42.43519;9.29977;Total;STATION COGNETTI-VITA;;R;;;
95400008;;95400;;;;;;;R;;;
24300002;;24300;;;;;;;R;;;
45100006;;45100;;47.83095;1.92834;Esso Express;ESSO EXPRESS ORLEANS LA BOLIERE;;R;;;
60600001;;60600;;49.36209;2.4217;Simply Market;SIMPLY MARKET;;R;;;
53470001;;53470;;;;;;;R;;;
13012015;;13012;;43.31733;5.43951;Carrefour Market;SUPERMARCHÉ CARREFOUR MARKET;;R;;;
58640002;;58640;;;;;;;R;;;
48300003;;48300;;44.72425;3.86052;Intermarché;INTERMARCHE LANGOGNE;;R;;;
14100002;;14100;;49.08948;0.309749;Elan;GARAGE HORNET;;R;;;
69220005;;69220;;45.99538;4.71899;Avia;Garage Paris Nice;;R;;;
78990006;;78180;;;;;;;R;;;
59500003;;59552;;50.34674;3.09041;Total;SA PATY AUTOMOBILES;;R;;;
76240004;;76240;;;;;;;R;;;
33370007;;33370;;44.8252;-0.443776;Système U;SUPER U SAS FARDIS;;R;;;
59129002;;59129;;;;;;;R;;;
71260004;;71260;;46.47225;4.81644;Elan;GARAGE DE LA POSTE;;R;;;
76190005;;76190;;49.62113;0.76692;Indépendant sans enseigne;SARL RELAIS DU ROY D'YVETOT;;R;;;
31290004;;31290;;;;;;;R;;;
25720006;;25720;;;;;;;R;;;
33520003;;33520;;44.88778;-0.58098;Esso;ESSO AQUITAINE 1;;A;;;
51100049;;51100;;;;;;;R;;;
13620001;;13620;;43.32992;5.14125;Total;SARL GARAGE DE LA TUILIER;;R;;;
10800006;;10800;;;;;;;R;;;
79230001;;79230;;46.29721;-0.37224;Total;RELAIS VENISE VERTE;;A;;;
26000001;;26000;;44.90767;4.87831;Géant;GEANT CASINO valence sud;;R;;;
94150002;;94150;;48.7531;2.36126;BP;BP RUNGIS ANNEAU SUD;;R;;;
34500022;;34500;;43.35448;3.22184;Total;LA CAPELIERE;;R;;;
21100001;;21110;;47.24009;5.1143;Colruyt;STATION DATS;;R;;;
22480002;;22480;;48.31071;-3.15636;Total;LE RELAIS DE KERJEAN;;R;;;
89290007;;89290;;;;;;;A;;;
88000004;;88000;;;;;;;R;;;
62100011;;62100;;50.93964;1.87869;Carrefour Market;Carrefour Market;;R;;;
29280003;;29280;;48.37883;-4.60085;Intermarché;INTERMARCHE PLOUZANE;;R;;;
34920002;;34920;;43.63842;3.93262;Système U;Hyper U;;R;;;
88200003;;88200;;;;;;;R;;;
7400003;;07400;;44.59982;4.71697;Total;Relais de la Roche Noire;;R;;;
71400013;;71400;;;;;;;R;;;
13880003;;13880;;;;;;;R;;;
6600019;;06600;;43.59832;7.08754;Total;TOTAL RIVIERA;;R;;;
69009008;;69009;;;;;;;R;;;
83250003;;83250;;43.13741;6.23313;Casino;CASINO SUPERMARCHE;;R;;;
5000018;;05000;;;;;;;R;;;
79000002;;79000;;46.33169;-0.48267;Carrefour;CARREFOUR NIORT;;R;;;
76950002;;76950;;49.78954;1.21887;Carrefour Contact;CARREFOUR CONTACT;;R;;;
72000012;;72100;;47.97176;0.2172;Carrefour;Carrefour Le Mans;;R;;;
38190003;;38920;;;;;;;R;;;
34420003;;34420;;43.31218;3.2792;Carrefour Market;Carrefour Market;;R;;;
85110004;;85110;;;;;;;R;;;
45200007;;45200;;;;;;;R;;;
22220003;;22220;;48.7793;-3.24469;Intermarché;INTERMARCHE MINIHY-TREGUIER;;R;;;
67452001;;67450;;48.65163;7.72616;CORA;HYPERMARCHE  CORA;;R;;;
18270001;;18270;;;;;;;R;;;
68000011;;68000;;48.08406;7.34617;Agip;AGIP COLMAR ROUTE D'INGERSHEIM;;R;;;
77310001;;77310;;;;;;;R;;;
10370001;;10370;;48.58655;3.56004;Intermarché;INTERMARCHE VILLENAUXE LA GRANDE;;R;;;
43170001;;43170;;44.95871;3.54987;Total;GARAGE GIRES;;R;;;
56250004;;56250;;;;;;;R;;;
37380002;;37380;;47.47364;0.77727;Total;RELAIS DE MESLAY;;A;;;
30900014;;30900;;;;;;;R;;;
92600008;;92600;;48.91185;2.29454;BP;BP ASNIERES VOLTAIRE 8 ? Huit;;R;;;
35132004;;35132;;;;;;;R;;;
83140004;;83140;;;;;;;R;;;
80000013;;80000;;;;;;;R;;;
56170003;;56170;;47.48597;-3.1208;Système U;Super U;;R;;;
59500007;;59500;;50.36376;3.0826;BP;BP DOUAI;;R;;;
35440002;;35440;;48.30969;-1.6672;Carrefour Contact;CARREFOUR CONTACT;;R;;;
35000012;;35000;;48.10436;-1.71046;Leclerc;LECLERC REN'OUEST;;R;;;
60200001;;60200;;49.41261;2.81564;Simply Market;SIMPLY MARKET;;R;;;
44000001;;44300;;47.25693;-1.51309;Carrefour;CARREFOUR NANTES LA BEAUJOIRE;;R;;;
92230005;;92230;;;;;;;R;;;
59260006;;59260;;50.62921;3.10259;Total Access;relais d'hellemmes;;R;;;
56270002;;56270;;47.73655;-3.42938;Total;RELAIS LANN BIHOUE;;R;;;
73260002;;73260;;;;;;;R;;;
15110001;;15110;;44.85632;3.00654;Total;MR FABRE PHILIPPE;;R;;;
78200010;;78711;;;;;;;R;;;
44100005;;44100;;;;;;;R;;;
89000008;;89000;;47.7973;3.57939;Leclerc;AUXERDIS;;R;;;
91290002;;91180;;;;;;;R;;;
3230001;;03230;;;;;;;R;;;
56400008;;56400;;47.66541;-2.90321;Total;RELAIS TOTAL DE PLOUGOUMELEN;;R;;;
95740001;;95740;;49.04958;2.20019;Total;RELAIS DE FREPILLON;;R;;;
30130007;;30130;;44.25818;4.64911;Total;Relais du lauzon;;R;;;
78000010;;78000;;;;;;;R;;;
69250008;;69250;;45.86206;4.84077;Agip;AGIP FLEURIEU;;R;;;
48000002;;48000;;44.51841;3.49212;Total Access;RELAIS MENDE LES CAUSSES;;R;;;
33220003;;33220;;44.83542;0.21836;Elan;EURL LA TRAPELLE;;R;;;
2250001;;02250;;49.74284;3.77337;Carrefour Market;Carrefour Market;;R;;;
33740001;;33740;;44.77055;-1.1167;Leclerc;SODICAR;;R;;;
70300005;;70300;;47.8128;6.36709;Casino;SAS DILUX HYPER CASINO;;R;;;
85170004;;85170;;46.76576;-1.50493;Intermarché;INTERMARCHE LE POIRE SUR VIE;;R;;;
88220002;;88220;;;;;;;R;;;
63690001;;63690;;45.56221;2.62246;Elan;GARAGE GOICHOT;;R;;;
64400004;;64400;;43.19177;-0.61135;Carrefour Market;Carrefour Market;;R;;;
54700010;;54700;;;;;;;A;;;
87280004;;87280;;45.90653;1.29729;Total Access;RELAIS TOTAL GROSSEREIX;;R;;;
32190004;;32190;;;;;;;R;;;
13270013;;13270;;;;;;;R;;;
78650002;;78650;;48.85225;1.87818;Total;GGE DE FLEUBERT G.V.;;R;;;
33480002;;33480;;45.03329;-0.798964;Total;EOR CASTELNAU DE MED PUER;;R;;;
93380004;;93380;;;;;;;R;;;
38200012;;38200;;;;;;;R;;;
30240002;;30240;;43.48957;4.18612;BP;EURL JMM;;R;;;
95350003;;95350;;;;;;;R;;;
33138002;;33138;;;;;;;R;;;
77390004;;77390;;48.63502;2.799;BP;BP GUIGNES RABUTIN;;R;;;
94150005;;94150;;;;;;;A;;;
22350004;;22350;;48.29096;-2.15203;Intermarché;INTERMARCHE CAULNES;;R;;;
79260002;;79260;;;;;;;R;;;
47320002;;47320;;44.36109;0.38049;Elan;RUZZICA MARIE PAULE;;R;;;
37400005;;37400;;47.39445;1.01532;Total;FRANCE STATE OIL;;R;;;
33800002;;33800;;44.83106;-0.55837;Total;RELAIS PALUDATE;;R;;;
39500002;;39500;;47.04888;5.42981;Shell;MS SOULIER;;R;;;
13011004;;13011;;43.29292;5.45582;Total;RELAIS LA POMME;;A;;;
2200012;;02200;;49.36299;3.40346;Carrefour Contact;SARL JP DISTRI;;R;;;
10600006;;10600;;;;;;;R;;;
14000001;;14000;;49.19956;-0.36018;Total Access;TOTAL ACCESS COTE DE NACRE;;R;;;
67730001;;67730;;48.28028;7.38919;Total;GARAGE WALTER;;R;;;
82100004;;82100;;44.06123;1.09798;Leclerc;SA SODIART;;R;;;
57645002;;57645;;49.12989;6.2772;Elan;Station de l'amitié;;R;;;
77820003;;77820;;48.49158;2.79575;Leclerc;E.LECLERC;;R;;;
84600001;;84600;;44.38924;4.98984;Elan;ETS CHARVET;;R;;;
30133001;;30133;;43.96041;4.75015;Leclerc;S.A. ANGLEDIS;;R;;;
91190004;;91190;;48.70324;2.12938;BP;BP GIF SUR YVETTE LECLERC;;R;;;
13750002;;13750;;;;;;;R;;;
47800001;;47800;;44.60041;0.35949;Elan;ELAN NARDOU;;R;;;
67290001;;67290;;48.91991;7.3745;Coop;SUPERMARCHE COOP;;R;;;
10500002;;10500;;48.39881;4.51813;Intermarché;INTERMARCHE BRIENNE LE CHATEAU;;R;;;
59554005;;59554;;;;;;;R;;;
26600006;;26600;;;;;;;R;;;
31310002;;31310;;43.20107;1.22653;Shopi;CARREFOUR CONTACT;;R;;;
56300006;;56300;;;;;;;R;;;
18140002;;18140;;47.15642;2.91232;Indépendant sans enseigne;GARAGE MONGEREAU;;R;;;
29120004;;29120;;47.86496;-4.23022;Intermarché;INTERMARCHE PONT-L'ABBE;;R;;;
34070016;;34070;;;;;;;R;;;
70500003;;70500;;47.9175;5.99416;Elan;ELAN;;R;;;
